,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
15301,34180,03/01/2022,31,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15302,34180,04/01/2022,32,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15303,34180,05/01/2022,20,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15304,34180,06/01/2022,18,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15305,34180,07/01/2022,25,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15306,34180,08/01/2022,12,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15307,34180,09/01/2022,18,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15308,34180,10/01/2022,28,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15309,34180,11/01/2022,42,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15310,34180,12/01/2022,56,Moderate,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15311,34180,13/01/2022,56,Moderate,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15312,34180,14/01/2022,51,Moderate,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15313,34180,15/01/2022,28,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15314,34180,16/01/2022,18,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15315,34180,17/01/2022,30,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15316,34180,18/01/2022,32,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15317,34180,19/01/2022,41,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
15318,34180,20/01/2022,43,Good,PM2.5,2,Moses Lake,WA,Washington,47.1279,-119.2759,23442,504,America/Los_Angeles
